1	1
2	2
3	2
4	2
5	4
6	4
7	4
8	4
9	6
10	6
11	6
12	6
13	6
14	6
15	6
16	6
17	8
18	8
19	8
20	8
21	8
22	8
23	8
24	8
25	8
26	8
27	8
28	8
29	8
30	8
31	8
32	8
33	10
34	10
35	10
36	10
37	10
38	10
39	10
40	10
41	10
42	10
43	10
44	10
45	10
46	10
47	10
48	10
49	10
50	10
51	10
52	10
53	10
54	10
55	10
56	10
57	10
58	10
59	10
60	10
61	10
62	10
63	10
64	10
65	12
66	12
67	12
68	12
69	12
70	12
71	12
72	12
73	12
74	12
75	12
76	12
77	12
78	12
79	12
80	12
81	12
82	12
83	12
84	12
85	12
86	12
87	12
88	12
89	12
90	12
91	12
92	12
93	12
94	12
95	12
96	12
97	12
98	12
99	12
100	12
101	12
102	12
103	12
104	12
105	12
106	12
107	12
108	12
109	12
110	12
111	12
112	12
113	12
114	12
115	12
116	12
117	12
118	12
119	12
120	12
121	12
122	12
123	12
124	12
125	12
126	12
127	12
128	12
129	14
130	14
131	14
132	14
133	14
134	14
135	14
136	14
137	14
138	14
139	14
140	14
141	14
142	14
143	14
144	14
145	14
146	14
147	14
148	14
149	14
150	14
151	14
152	14
153	14
154	14
155	14
156	14
157	14
158	14
159	14
160	14
161	14
162	14
163	14
164	14
165	14
166	14
167	14
168	14
169	14
170	14
171	14
172	14
173	14
174	14
175	14
176	14
177	14
178	14
179	14
180	14
181	14
182	14
183	14
184	14
185	14
186	14
187	14
188	14
189	14
190	14
191	14
192	14
193	14
194	14
195	14
196	14
197	14
198	14
199	14
200	14
201	14
202	14
203	14
204	14
205	14
206	14
207	14
208	14
209	14
210	14
211	14
212	14
213	14
214	14
215	14
216	14
217	14
218	14
219	14
220	14
221	14
222	14
223	14
224	14
225	14
226	14
227	14
228	14
229	14
230	14
231	14
232	14
233	14
234	14
235	14
236	14
237	14
238	14
239	14
240	14
241	14
242	14
243	14
244	14
245	14
246	14
247	14
248	14
249	14
250	14
251	14
252	14
253	14
254	14
255	14
256	14
257	16
258	16
259	16
260	16
261	16
262	16
263	16
264	16
265	16
266	16
267	16
268	16
269	16
270	16
271	16
272	16
273	16
274	16
275	16
276	16
277	16
278	16
279	16
280	16
281	16
282	16
283	16
284	16
285	16
286	16
287	16
288	16
289	16
290	16
291	16
292	16
293	16
294	16
295	16
296	16
297	16
298	16
299	16
300	16
301	16
302	16
303	16
304	16
305	16
306	16
307	16
308	16
309	16
310	16
311	16
312	16
313	16
314	16
315	16
316	16
317	16
318	16
319	16
320	16
321	16
322	16
323	16
324	16
325	16
326	16
327	16
328	16
329	16
330	16
331	16
332	16
333	16
334	16
335	16
336	16
337	16
338	16
339	16
340	16
341	16
342	16
343	16
344	16
345	16
346	16
347	16
348	16
349	16
350	16
351	16
352	16
353	16
354	16
355	16
356	16
357	16
358	16
359	16
360	16
361	16
362	16
363	16
364	16
365	16
366	16
367	16
368	16
369	16
370	16
371	16
372	16
373	16
374	16
375	16
376	16
377	16
378	16
379	16
380	16
381	16
382	16
383	16
384	16
385	16
386	16
387	16
388	16
389	16
390	16
391	16
392	16
393	16
394	16
395	16
396	16
397	16
398	16
399	16
400	16
401	16
402	16
403	16
404	16
405	16
406	16
407	16
408	16
409	16
410	16
411	16
412	16
413	16
414	16
415	16
416	16
417	16
418	16
419	16
420	16
421	16
422	16
423	16
424	16
425	16
426	16
427	16
428	16
429	16
430	16
431	16
432	16
433	16
434	16
435	16
436	16
437	16
438	16
439	16
440	16
441	16
442	16
443	16
444	16
445	16
446	16
447	16
448	16
449	16
450	16
451	16
452	16
453	16
454	16
455	16
456	16
457	16
458	16
459	16
460	16
461	16
462	16
463	16
464	16
465	16
466	16
467	16
468	16
469	16
470	16
471	16
472	16
473	16
474	16
475	16
476	16
477	16
478	16
479	16
480	16
481	16
482	16
483	16
484	16
485	16
486	16
487	16
488	16
489	16
490	16
491	16
492	16
493	16
494	16
495	16
496	16
497	16
498	16
499	16
500	16
501	16
502	16
503	16
504	16
505	16
506	16
507	16
508	16
509	16
510	16
511	16
512	16
513	18
514	18
515	18
516	18
517	18
518	18
519	18
520	18
521	18
522	18
523	18
524	18
525	18
526	18
527	18
528	18
529	18
530	18
531	18
532	18
533	18
534	18
535	18
536	18
537	18
538	18
539	18
540	18
541	18
542	18
543	18
544	18
545	18
546	18
547	18
548	18
549	18
550	18
551	18
552	18
553	18
554	18
555	18
556	18
557	18
558	18
559	18
560	18
561	18
562	18
563	18
564	18
565	18
566	18
